,author_type,url,floor,floors_count,rooms_count,total_meters,price,district,lat,lon
16101,real_estate_agent,https://korolev.cian.ru/sale/flat/265816349/,2.0,12.0,1.0,36.6,9300500,,55.920674899999995,37.86491985
16102,real_estate_agent,https://korolev.cian.ru/sale/flat/298068296/,11.0,12.0,3.0,58.0,9390000,,55.9197776,37.8423498
16103,real_estate_agent,https://korolev.cian.ru/sale/flat/267291496/,8.0,12.0,1.0,36.9,9430000,,55.10489215,38.761408925330954
16104,realtor,https://www.cian.ru/sale/flat/297198664/,7.0,17.0,1.0,44.2,9350000,Ярославский,55.86890435,37.70678633764258
16105,realtor,https://korolev.cian.ru/sale/flat/299922115/,7.0,17.0,2.0,77.8,9400000,,55.9137634,37.8396928
16106,real_estate_agent,https://www.cian.ru/sale/flat/296208511/,1.0,5.0,1.0,30.0,9500000,Ростокино,55.8389381,37.65941432951233
16108,real_estate_agent,https://mytishchi.cian.ru/sale/flat/294619940/,5.0,25.0,2.0,45.0,9450000,,55.91581375,37.78731956678541
16109,real_estate_agent,https://mytishchi.cian.ru/sale/flat/300010668/,3.0,12.0,2.0,49.2,9500000,,55.9155925,37.773425893649275
16112,real_estate_agent,https://korolev.cian.ru/sale/flat/297403970/,8.0,17.0,1.0,46.0,9500000,,55.905449,37.8665149
16113,real_estate_agent,https://korolev.cian.ru/sale/flat/299441670/,5.0,16.0,1.0,45.0,9500000,,55.9178888,37.8433084
16114,real_estate_agent,https://korolev.cian.ru/sale/flat/298415345/,4.0,17.0,2.0,55.7,9500000,,55.8888866,38.4991124
16115,realtor,https://korolev.cian.ru/sale/flat/297493609/,7.0,17.0,2.0,70.6,9490000,,55.9400507,37.86985250097956
16116,realtor,https://korolev.cian.ru/sale/flat/299413537/,11.0,16.0,3.0,64.8,9500000,,55.10506995,38.761891405453056
16118,real_estate_agent,https://korolev.cian.ru/sale/flat/297314240/,7.0,22.0,1.0,47.0,9600000,,55.91193595,37.829830748633285
16119,real_estate_agent,https://korolev.cian.ru/sale/flat/275474995/,8.0,12.0,1.0,37.3,9550000,,55.9161209,37.865259400776395
16120,real_estate_agent,https://korolev.cian.ru/sale/flat/299314116/,11.0,14.0,3.0,62.0,9600000,,55.91611265,37.868897460311764
16121,real_estate_agent,https://www.cian.ru/sale/flat/297507145/,8.0,16.0,1.0,37.2,9700000,Ярославский,55.86837235,37.71133362353007
16122,real_estate_agent,https://mytishchi.cian.ru/sale/flat/298867913/,9.0,9.0,3.0,60.0,9700000,,55.9075707,37.72849025737244
16124,real_estate_agent,https://korolev.cian.ru/sale/flat/299010714/,7.0,12.0,3.0,63.0,9700000,,55.9112491,37.864386
16126,real_estate_agent,https://korolev.cian.ru/sale/flat/298053692/,13.0,19.0,2.0,62.0,9800000,,55.8649572,37.5980016
16127,realtor,https://www.cian.ru/sale/flat/294243205/,5.0,9.0,1.0,32.0,9750000,Ростокино,55.8372072,37.6597179
16128,real_estate_agent,https://korolev.cian.ru/sale/flat/297296159/,10.0,25.0,1.0,50.5,9800000,,55.917021,37.805751
16129,real_estate_agent,https://korolev.cian.ru/sale/flat/282434701/,7.0,12.0,1.0,38.5,9800000,,55.1050271,38.76138226775122
16130,realtor,https://korolev.cian.ru/sale/flat/298617122/,10.0,14.0,3.0,61.9,9800000,,55.9221835,37.470740238341605
16131,realtor,https://korolev.cian.ru/sale/flat/298955113/,17.0,25.0,1.0,48.0,9900000,,55.41300365,37.53701111360734
16132,real_estate_agent,https://korolev.cian.ru/sale/flat/296811929/,7.0,10.0,2.0,67.6,9896000,,55.0481579,38.81180881090469
16135,realtor,https://korolev.cian.ru/sale/flat/298775041/,13.0,18.0,1.0,44.25,9900000,,55.9412127,37.8713515
16136,realtor,https://www.cian.ru/sale/flat/292923458/,6.0,9.0,1.0,32.0,10000000,Ростокино,55.8314027,37.6510816
16139,realtor,https://mytishchi.cian.ru/sale/flat/299783207/,9.0,10.0,1.0,40.0,9950000,,55.8915707,37.72489436375143
16140,real_estate_agent,https://korolev.cian.ru/sale/flat/299501084/,4.0,4.0,3.0,68.0,10000000,,55.5887576,37.159367
16141,real_estate_agent,https://mytishchi.cian.ru/sale/flat/294824367/,2.0,12.0,3.0,80.5,9990000,,55.9155925,37.773425893649275
16142,real_estate_agent,https://korolev.cian.ru/sale/flat/298704433/,15.0,17.0,2.0,60.6,10200000,,55.940356550000004,37.87095734793789
16143,real_estate_agent,https://korolev.cian.ru/sale/flat/298140622/,2.0,4.0,2.0,53.0,10150000,,55.5887576,37.159367
16144,realtor,https://korolev.cian.ru/sale/flat/300027840/,7.0,14.0,3.0,63.6,10200000,,55.9524081,37.29555519126155
16145,realtor,https://www.cian.ru/sale/flat/299003263/,10.0,16.0,1.0,34.4,10300000,Ярославский,55.85804185,37.69732368189145
16146,realtor,https://www.cian.ru/sale/flat/293302108/,16.0,17.0,1.0,44.5,10250000,Ярославский,55.86890435,37.70678633764258
16147,realtor,https://www.cian.ru/sale/flat/297501468/,5.0,12.0,1.0,43.0,10300000,Ярославский,55.876339,37.7221063
16148,realtor,https://www.cian.ru/sale/flat/299654390/,2.0,9.0,1.0,30.0,10400000,Ростокино,55.8314027,37.6510816
16149,realtor,https://www.cian.ru/sale/flat/296022826/,1.0,8.0,1.0,30.0,10400000,Ростокино,55.830930699999996,37.6467363351071
16150,real_estate_agent,https://www.cian.ru/sale/flat/295153561/,8.0,12.0,1.0,38.6,10500000,Ярославский,55.8769918,37.72422992209881
16151,realtor,https://korolev.cian.ru/sale/flat/300009349/,14.0,14.0,3.0,63.2,10450000,,55.9072862,37.867966
16153,real_estate_agent,https://www.cian.ru/sale/flat/299853381/,3.0,9.0,1.0,34.8,10500000,Ростокино,55.8299611,37.6627162
16154,real_estate_agent,https://korolev.cian.ru/sale/flat/299335611/,4.0,9.0,3.0,60.6,10500000,,55.920539,37.8323102
16155,realtor,https://korolev.cian.ru/sale/flat/299710755/,11.0,14.0,2.0,58.0,10500000,,55.0763592,38.76817667983947
16156,real_estate_agent,https://pushkino.cian.ru/sale/flat/274167015/,19.0,22.0,2.0,58.0,10500000,,56.000589899999994,37.87154741424064
16157,realtor,https://korolev.cian.ru/sale/flat/295901033/,13.0,22.0,1.0,45.7,10500000,,55.914771349999995,37.80534166966051
16159,realtor,https://www.cian.ru/sale/flat/299575210/,12.0,12.0,2.0,45.0,10500000,Ярославский,55.87768655,37.72265850650015
16161,real_estate_agent,https://www.cian.ru/sale/flat/297326321/,2.0,9.0,2.0,43.8,10600000,Ярославский,55.8722712,37.71757492519026
16162,real_estate_agent,https://korolev.cian.ru/sale/flat/297666389/,9.0,22.0,1.0,52.0,10600000,,55.91447255,37.804591484619564
16163,real_estate_agent,https://korolev.cian.ru/sale/flat/297955152/,11.0,18.0,2.0,52.0,10550000,,55.93791185,37.853463787362635
16164,real_estate_agent,https://korolev.cian.ru/sale/flat/297201831/,9.0,9.0,3.0,64.0,10590000,,55.9212846,37.8483484
16165,real_estate_agent,https://korolev.cian.ru/sale/flat/287044008/,4.0,12.0,2.0,43.4,10550000,,55.1050271,38.76138226775122
16167,realtor,https://www.cian.ru/sale/flat/298346218/,8.0,9.0,2.0,44.0,10600000,Ярославский,55.864653,37.6936476
16168,real_estate_agent,https://www.cian.ru/sale/flat/295940773/,10.0,12.0,1.0,38.6,10700000,Ярославский,55.8763962,37.72584902245697
16169,real_estate_agent,https://mytishchi.cian.ru/sale/flat/297257333/,10.0,17.0,2.0,54.3,10800000,,55.91435945,37.75563805
16170,real_estate_agent,https://korolev.cian.ru/sale/flat/266508098/,7.0,12.0,2.0,44.7,10870000,,55.9210718,37.865684
16173,real_estate_agent,https://www.cian.ru/sale/flat/299248923/,8.0,9.0,1.0,31.7,10900000,Ростокино,55.83481395,37.66331161598557
16174,realtor,https://www.cian.ru/sale/flat/299330736/,8.0,12.0,2.0,41.0,10900000,Ростокино,55.83279485,37.66534884793978
16175,realtor,https://korolev.cian.ru/sale/flat/299543614/,18.0,24.0,2.0,66.0,10950000,,55.915959,37.8632956
16177,real_estate_agent,https://mytishchi.cian.ru/sale/flat/299669371/,2.0,17.0,2.0,67.0,10990000,,55.4945334,37.262889763034806
16178,real_estate_agent,https://korolev.cian.ru/sale/flat/295676550/,5.0,14.0,2.0,53.8,10990000,,55.917633249999994,37.87212359646523
16180,real_estate_agent,https://korolev.cian.ru/sale/flat/299759060/,9.0,17.0,2.0,52.0,10900000,,55.9084478,37.8277199
16183,realtor,https://www.cian.ru/sale/flat/297918527/,4.0,9.0,1.0,31.9,10990000,Алексеевский,55.820483,37.662426
16184,realtor,https://www.cian.ru/sale/flat/296717648/,5.0,8.0,1.0,30.6,11000000,Алексеевский,55.8230177,37.66516505
16186,real_estate_agent,https://sergiyev-posad.cian.ru/sale/flat/294562113/,1.0,9.0,4.0,88.6,11000000,,56.29782295,38.129637388728725
16187,realtor,https://korolev.cian.ru/sale/flat/300026972/,7.0,9.0,3.0,72.0,11000000,,55.7646061,37.6052115
16188,realtor,https://sergiyev-posad.cian.ru/sale/flat/291311631/,2.0,5.0,2.0,65.5,11000000,,56.2987619,38.13332980572196
16189,real_estate_agent,https://korolev.cian.ru/sale/flat/283641838/,3.0,9.0,2.0,45.3,11150000,,55.6022197,37.16621461920485
16191,real_estate_agent,https://korolev.cian.ru/sale/flat/297246600/,1.0,4.0,2.0,58.0,11200000,,55.5175801,37.0540094
16192,real_estate_agent,https://korolev.cian.ru/sale/flat/294222838/,8.0,17.0,3.0,72.7,11200000,,55.269430650000004,37.88988528978922
16193,real_estate_agent,https://korolev.cian.ru/sale/flat/289339593/,11.0,18.0,2.0,64.0,11200000,,55.9413064,37.86984005440793
16194,realtor,https://www.cian.ru/sale/flat/298696650/,2.0,12.0,1.0,28.9,11200000,Останкинский,55.8183355,37.6245904
16195,real_estate_agent,https://korolev.cian.ru/sale/flat/279277317/,6.0,12.0,2.0,46.0,11260000,,55.917278350000004,37.8663994
16197,realtor,https://korolev.cian.ru/sale/flat/298430370/,7.0,16.0,3.0,66.0,11400000,,55.9164011,37.86676310805295
16199,realtor,https://www.cian.ru/sale/flat/299069359/,2.0,9.0,2.0,46.0,11480000,Ярославский,55.868447700000004,37.69856682740466
16200,realtor,https://www.cian.ru/sale/flat/299537950/,6.0,12.0,1.0,33.0,11500000,Останкинский,55.81904885,37.621077597381046
16201,real_estate_agent,https://www.cian.ru/sale/flat/300011417/,1.0,5.0,2.0,45.0,11500000,Ростокино,55.8381012,37.661204733836115
16202,real_estate_agent,https://mytishchi.cian.ru/sale/flat/278835949/,18.0,18.0,1.0,45.1,11499000,,55.4939187,37.1818408
16204,realtor,https://www.cian.ru/sale/flat/258422117/,1.0,12.0,2.0,44.5,11500000,Алексеевский,55.819018299999996,37.651735
16205,real_estate_agent,https://korolev.cian.ru/sale/flat/295883038/,7.0,12.0,2.0,47.0,11490000,,55.920674899999995,37.86491985
16206,real_estate_agent,https://korolev.cian.ru/sale/flat/290284416/,2.0,12.0,2.0,47.0,11450000,,55.9204871,37.8677412
16207,real_estate_agent,https://www.cian.ru/sale/flat/287782621/,17.0,22.0,1.0,33.8,11500000,Ярославский,55.8503606,37.682156
16208,realtor,https://korolev.cian.ru/sale/flat/299945190/,3.0,9.0,3.0,61.0,11500000,,55.9212846,37.8483484
16210,real_estate_agent,https://korolev.cian.ru/sale/flat/295229640/,20.0,26.0,2.0,70.0,11650000,,55.914662500000006,37.80145943780994
16211,real_estate_agent,https://www.cian.ru/sale/flat/299248055/,9.0,9.0,2.0,36.0,11750000,Алексеевский,55.82225975,37.66588149443845
16212,real_estate_agent,https://korolev.cian.ru/sale/flat/286426540/,17.0,17.0,3.0,88.8,11700000,,55.9039221,37.84527670457835
16213,realtor,https://korolev.cian.ru/sale/flat/299896955/,1.0,4.0,2.0,57.0,11700000,,55.91804675,37.88510369474225
16214,realtor,https://korolev.cian.ru/sale/flat/299488527/,13.0,17.0,2.0,67.0,11799900,,55.907961150000006,37.849758803134606
16215,realtor,https://korolev.cian.ru/sale/flat/297331346/,1.0,9.0,2.0,73.8,11800000,,55.9310953,37.84385825
16216,developer,https://www.cian.ru/sale/flat/297432001/,2.0,5.0,2.0,39.6,13860000,Марфино,55.835121,37.5925213
16218,developer,https://www.cian.ru/sale/flat/275952370/,19.0,28.0,2.0,52.7,20236800,Отрадное,55.8576129,37.60694196265062
16219,real_estate_agent,https://www.cian.ru/sale/flat/299672414/,2.0,5.0,1.0,36.2,10500000,Марфино,55.84301815,37.58431359463067
16220,developer,https://www.cian.ru/sale/flat/297432014/,2.0,5.0,1.0,37.98,13311990,Марфино,55.835121,37.5925213
16221,realtor,https://www.cian.ru/sale/flat/299575212/,6.0,9.0,1.0,41.0,12650000,Отрадное,55.870353,37.595286
16222,developer,https://www.cian.ru/sale/flat/297432056/,3.0,5.0,3.0,58.89,26500500,Марфино,55.835121,37.5925213
16223,real_estate_agent,https://www.cian.ru/sale/flat/299893948/,5.0,16.0,2.0,40.0,11500000,Отрадное,55.8491916,37.58655
16224,developer,https://www.cian.ru/sale/flat/288367646/,15.0,28.0,1.0,32.9,13127100,Отрадное,55.8576129,37.60694196265062
16225,real_estate_agent,https://www.cian.ru/sale/flat/299454124/,5.0,20.0,3.0,82.3,26790000,Отрадное,55.8509575,37.575676
16226,developer,https://www.cian.ru/sale/flat/297432124/,2.0,31.0,4.0,90.15,35609250,Марфино,55.8309084,37.5914584
16227,real_estate_agent,https://www.cian.ru/sale/flat/299467476/,31.0,33.0,2.0,61.9,20500000,Отрадное,55.8511166,37.601499227539406
16228,developer,https://www.cian.ru/sale/flat/297432081/,28.0,31.0,5.0,131.22,57736800,Марфино,55.8309084,37.5914584
16229,realtor,https://www.cian.ru/sale/flat/300011325/,9.0,14.0,3.0,60.3,17500000,Отрадное,55.8599478,37.59140161243082
16230,developer,https://www.cian.ru/sale/flat/297547465/,23.0,31.0,4.0,113.17,51266010,Марфино,55.8309084,37.5914584
16232,developer,https://www.cian.ru/sale/flat/297432144/,23.0,31.0,2.0,44.35,22155042,Марфино,55.8309084,37.5914584
16233,homeowner,https://www.cian.ru/sale/flat/299659010/,5.0,9.0,2.0,40.0,15800000,Марфино,55.8420785,37.57871920867689
16234,developer,https://www.cian.ru/sale/flat/297432172/,22.0,31.0,4.0,85.35,38450175,Марфино,55.8309084,37.5914584
16235,real_estate_agent,https://www.cian.ru/sale/flat/299525912/,2.0,12.0,1.0,38.4,11520000,Отрадное,55.86537295,37.59635456999638
16236,developer,https://www.cian.ru/sale/flat/297432073/,3.0,31.0,4.0,90.94,36376000,Марфино,55.8309084,37.5914584
16237,developer,https://www.cian.ru/sale/flat/297432264/,6.0,31.0,1.0,39.72,16602960,Марфино,55.8309084,37.5914584
16238,real_estate_agent,https://www.cian.ru/sale/flat/295210141/,2.0,12.0,3.0,64.2,17000000,Отрадное,55.8614719,37.589101843004116
16239,developer,https://www.cian.ru/sale/flat/297431966/,4.0,5.0,2.0,45.32,20529960,Марфино,55.835121,37.5925213
16240,developer,https://www.cian.ru/sale/flat/299054413/,21.0,31.0,1.0,40.0,18400000,Марфино,55.8309084,37.5914584
16242,developer,https://www.cian.ru/sale/flat/297432165/,7.0,31.0,2.0,66.69,26889408,Марфино,55.8309084,37.5914584
16243,real_estate_agent,https://www.cian.ru/sale/flat/299085185/,21.0,33.0,1.0,41.1,13700000,Отрадное,55.8511166,37.601499227539406
16244,developer,https://www.cian.ru/sale/flat/297432120/,2.0,31.0,1.0,39.0,16965000,Марфино,55.8309084,37.5914584
16245,real_estate_agent,https://www.cian.ru/sale/flat/298515728/,12.0,32.0,1.0,22.3,8600000,Западное Дегунино,55.860205,37.5542584
16246,developer,https://www.cian.ru/sale/flat/297432206/,29.0,31.0,1.0,29.58,17215560,Марфино,55.8309084,37.5914584
16248,developer,https://www.cian.ru/sale/flat/297432128/,25.0,31.0,1.0,24.07,14044845,Марфино,55.8309084,37.5914584
16250,developer,https://www.cian.ru/sale/flat/297547367/,25.0,31.0,5.0,138.25,73272500,Марфино,55.8309084,37.5914584
16251,real_estate_agent,https://www.cian.ru/sale/flat/299075226/,2.0,5.0,2.0,56.0,13800000,Тимирязевский,55.8479842,37.57207436953543
16252,developer,https://www.cian.ru/sale/flat/297432094/,24.0,31.0,3.0,102.56,45844320,Марфино,55.8309084,37.5914584
16253,developer,https://www.cian.ru/sale/flat/297547332/,28.0,31.0,3.0,93.01,47435100,Марфино,55.8309084,37.5914584
16254,realtor,https://www.cian.ru/sale/flat/298357242/,3.0,5.0,1.0,20.2,4999999,Марфино,55.8430838,37.5798159
16255,developer,https://www.cian.ru/sale/flat/297432257/,8.0,31.0,3.0,84.63,36221640,Марфино,55.8309084,37.5914584
16256,developer,https://www.cian.ru/sale/flat/288367579/,23.0,28.0,2.0,62.3,24608500,Отрадное,55.8576129,37.60694196265062
16258,developer,https://www.cian.ru/sale/flat/286780702/,17.0,28.0,1.0,47.9,18537300,Отрадное,55.8576129,37.60694196265062
16260,developer,https://www.cian.ru/sale/flat/275952557/,25.0,28.0,1.0,38.5,15130500,Отрадное,55.8576129,37.60694196265062
16261,developer,https://www.cian.ru/sale/flat/298798354/,6.0,23.0,1.0,39.5,9616420,Отрадное,55.84820125,37.594095347725556
16262,real_estate_agent,https://www.cian.ru/sale/flat/282552508/,6.0,6.0,1.0,16.5,5700000,Марфино,55.8459757,37.576102103160615
16263,real_estate_agent,https://www.cian.ru/sale/flat/298373961/,4.0,9.0,1.0,32.6,10150000,Отрадное,55.86769555,37.61498638236998
16264,developer,https://www.cian.ru/sale/flat/298798452/,7.0,23.0,2.0,57.9,13431375,Отрадное,55.84820125,37.594095347725556
16265,realtor,https://www.cian.ru/sale/flat/291328090/,1.0,5.0,1.0,28.6,6749999,Марфино,55.8430838,37.5798159
16267,real_estate_agent,https://www.cian.ru/sale/flat/299841640/,5.0,20.0,1.0,34.6,15300000,Отрадное,55.8509575,37.575676
16268,developer,https://www.cian.ru/sale/flat/298798827/,19.0,23.0,1.0,33.7,9986745,Отрадное,55.84820125,37.594095347725556
16270,developer,https://www.cian.ru/sale/flat/298797511/,3.0,23.0,1.0,22.6,7315955,Отрадное,55.84820125,37.594095347725556
16271,developer,https://www.cian.ru/sale/flat/298842886/,4.0,23.0,1.0,45.2,10789155,Отрадное,55.84820125,37.594095347725556
16273,developer,https://www.cian.ru/sale/flat/298798201/,4.0,23.0,1.0,49.2,11058187,Отрадное,55.84820125,37.594095347725556
16276,homeowner,https://www.cian.ru/sale/flat/299680961/,6.0,12.0,3.0,62.4,15100000,Отрадное,55.85426375,37.5834201867433
16278,real_estate_agent,https://www.cian.ru/sale/flat/296327043/,7.0,14.0,2.0,45.5,12800000,Марфино,55.83938945,37.58171390060079
16280,homeowner,https://www.cian.ru/sale/flat/299431629/,17.0,25.0,3.0,75.0,25200000,Отрадное,55.87435615,37.58912121325422
16283,developer,https://www.cian.ru/sale/flat/298842928/,6.0,23.0,1.0,41.3,10206470,Отрадное,55.84820125,37.594095347725556
16285,developer,https://www.cian.ru/sale/flat/298797477/,2.0,23.0,1.0,19.8,6357222,Отрадное,55.84820125,37.594095347725556
16287,realtor,https://www.cian.ru/sale/flat/299140634/,3.0,5.0,1.0,36.0,12300000,Марфино,55.8318784,37.59024024826171
16288,developer,https://www.cian.ru/sale/flat/298842903/,4.0,23.0,1.0,37.6,9897578,Отрадное,55.84820125,37.594095347725556
16290,developer,https://www.cian.ru/sale/flat/298798562/,10.0,23.0,1.0,41.7,10813811,Отрадное,55.84820125,37.594095347725556
16291,developer,https://www.cian.ru/sale/flat/286780641/,21.0,28.0,2.0,57.1,21469600,Отрадное,55.8576129,37.60694196265062
16292,real_estate_agent,https://www.cian.ru/sale/flat/297819556/,2.0,17.0,1.0,34.7,14400000,Отрадное,55.8507492,37.5775713
16295,real_estate_agent,https://www.cian.ru/sale/flat/299164212/,4.0,17.0,1.0,25.4,7766050,Останкинский,55.84905065,37.624270248668836
16296,developer,https://www.cian.ru/sale/flat/288367626/,23.0,28.0,2.0,56.0,21896000,Отрадное,55.8576129,37.60694196265062
16301,real_estate_agent,https://www.cian.ru/sale/flat/299330137/,14.0,18.0,1.0,30.8,8162000,Останкинский,55.84932005,37.62365785459244
16304,developer,https://www.cian.ru/sale/flat/288367577/,23.0,28.0,2.0,65.1,25779600,Отрадное,55.8576129,37.60694196265062
16305,realtor,https://www.cian.ru/sale/flat/300012061/,8.0,12.0,2.0,53.5,13680000,Отрадное,55.86660035,37.59932981194154
16307,real_estate_agent,https://www.cian.ru/sale/flat/299879217/,4.0,5.0,2.0,38.8,10670000,Марфино,55.8441565,37.5773039
16310,real_estate_agent,https://www.cian.ru/sale/flat/299601545/,6.0,16.0,2.0,50.9,12500000,Отрадное,55.87065345,37.60359769979714
