,floor,floors_count,rooms_count,total_meters,price,lat,lon,author_type_homeowner,author_type_official_representative,author_type_real_estate_agent,author_type_realtor,author_type_representative_developer,district_quality,quality_price
234,0.0,14.0,4.0,101.9,76000000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,53642348.3772074
235,0.0,28.0,1.0,40.7,18169619,55.707253,37.643517,False,False,False,False,False,440801.79490739485,17940633.05273097
236,0.0,9.0,4.0,162.6,122000000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,85596131.95420924
237,0.0,16.0,3.0,69.74,26452382,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,30706707.561960194
238,0.0,29.0,3.0,117.2,84500000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,61696596.9559245
239,0.0,20.0,3.0,60.49,24704174,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,26280823.620840386
240,0.0,9.0,2.0,45.0,16100000,55.68191955,37.64723989656308,False,False,False,True,False,350413.0091718556,15768585.4127335
241,0.0,16.0,3.0,86.1,36898585,55.697185000000005,37.63355765111619,False,False,False,False,False,469297.42037103453,40406507.893946074
242,0.0,14.0,3.0,124.0,115000000,55.6999729,37.631966,False,False,True,False,False,485002.26232972473,60140280.52888586
243,0.0,24.0,4.0,136.1,67100354,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,65743499.5054085
246,0.0,7.0,2.0,78.7,22000000,55.7015356,37.6764868,False,False,True,False,False,337697.6965110635,26576808.715420697
247,0.0,9.0,2.0,39.5,12700000,55.7047187,37.6739221,False,False,True,False,False,337232.6523981204,13320689.769725755
248,0.0,20.0,1.0,24.93,14510730,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,10831227.192388011
249,0.0,29.0,1.0,46.3,19955000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,24373314.326444574
250,0.0,28.0,1.0,22.8,12951106,55.707253,37.643517,False,False,False,False,False,440801.79490739485,10050280.923888603
251,0.0,19.0,4.0,145.0,71000000,55.717886,37.6603019,False,False,False,True,False,445022.02409252664,64528193.49341636
252,0.0,20.0,4.0,86.62,34171431,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,37633409.52284996
253,0.0,16.0,4.0,101.8,47920110,55.697185000000005,37.63355765111619,False,False,False,False,False,469297.42037103453,47774477.39377131
254,0.0,24.0,5.0,159.9,83455068,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,77240158.49312873
257,0.0,40.0,3.0,60.0,30500000,55.6986947,37.6397278,False,False,True,False,False,491716.3398642971,29502980.391857825
258,0.0,6.0,3.0,94.6,45107145,55.6657173,37.6596192,False,False,False,False,False,446210.3299349393,42211497.21184526
259,0.0,16.0,4.0,127.0,76200000,55.7079126,37.6558746,False,False,True,False,False,433582.3827028224,55064962.603258446
260,0.0,24.0,1.0,58.2,27657895,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,28113678.70106374
261,0.0,40.0,3.0,88.0,39000000,55.6986947,37.6397278,True,False,False,False,False,491716.3398642971,43271037.908058144
262,0.0,24.0,3.0,111.3,56825620,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,53763787.61904457
263,0.0,22.0,1.0,45.0,22000000,55.6986947,37.6397278,True,False,False,False,False,491716.3398642971,22127235.293893367
264,0.0,24.0,2.0,73.2,36352614,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,35359472.180719346
265,0.0,2.0,1.0,40.0,9900000,55.7037516,37.6411557,False,False,True,False,False,463986.0989875763,18559443.959503055
266,0.0,24.0,2.0,73.6,34883952,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,35552693.34017682
267,0.0,4.0,1.0,20.3,9990000,55.7037516,37.6411557,False,False,False,True,False,463986.0989875763,9418917.809447799
268,0.0,24.0,5.0,162.2,87420223,55.68363625,37.70052543619818,False,False,False,False,False,483052.89864370687,78351180.16000925
269,0.0,7.0,4.0,100.0,28000000,55.70618785,37.6689235,False,False,True,False,False,348083.1368247429,34808313.682474285
270,0.0,16.0,2.0,41.9,13900000,55.7010917,37.6420665,False,False,False,False,False,472513.804789723,19798328.420689393
272,0.0,8.0,3.0,139.0,45999000,55.7124791,37.6444538,False,False,True,False,False,413360.10108324955,57457054.05057169
273,0.0,15.0,3.0,109.6,57144015,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,50894976.071524575
274,0.0,29.0,3.0,76.0,43900000,55.7178546,37.6530453,False,False,False,True,False,526421.4757331442,40008032.15571896
275,0.0,40.0,2.0,60.6,29968760,55.6986947,37.6397278,False,False,False,False,False,491716.3398642971,29798010.195776403
276,0.0,15.0,2.0,73.0,25900000,55.6889346,37.65560334570766,False,False,True,False,False,462414.3723214374,33756249.17946493
277,0.0,16.0,1.0,41.6,21999910,55.700588,37.6362054,False,False,False,False,False,481673.40514912305,20037613.65420352
278,0.0,9.0,2.0,37.6,11900000,55.70329185,37.67585746727717,False,False,True,False,False,335720.3609187058,12623085.57054334
279,0.0,28.0,3.0,82.6,42344724,55.707253,37.643517,False,False,False,False,False,440801.79490739485,36410228.259350814
280,0.0,9.0,1.0,33.0,11990000,55.6814599,37.64506335,False,False,False,True,False,360141.5316522558,11884670.54452444
281,0.0,16.0,2.0,60.52,25472868,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,26647117.029679257
283,0.0,16.0,1.0,50.54,20266540,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,22252896.47521463
284,0.0,26.0,1.0,22.8,11299000,55.707253,37.643517,False,False,True,False,False,440801.79490739485,10050280.923888603
285,0.0,23.0,2.0,35.2,9910350,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,12145065.187483544
286,0.0,17.0,2.0,52.3,18990000,55.6938917,37.6303564,False,False,True,False,False,459077.41446450975,24009748.77649386
287,0.0,23.0,3.0,44.9,11797705,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,15491858.719261678
288,0.0,22.0,2.0,58.3,20900000,55.69974375,37.68373095263924,False,False,True,False,False,323038.46581838315,18833142.557211738
289,0.0,16.0,1.0,47.15,20821440,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,20760270.455211118
290,0.0,15.0,3.0,73.0,26300000,55.6889346,37.65560334570766,False,False,True,False,False,462414.3723214374,33756249.17946493
291,0.0,20.0,2.0,75.06,32364671,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,32610987.286828887
292,0.0,17.0,2.0,66.3,29500000,55.6825566,37.64322653804777,False,False,True,False,False,366494.9803327847,24298617.196063627
293,0.0,20.0,2.0,64.1,24374717,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,27849244.40561859
295,0.0,16.0,3.0,75.25,29896825,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,33132775.22279187
296,0.0,14.0,3.0,68.0,31000000,55.6991372,37.6346406,False,False,True,False,False,497006.9836671103,33796474.889363505
297,0.0,16.0,4.0,109.1,48711840,55.700588,37.6362054,False,False,False,False,False,481673.40514912305,52550568.50176932
298,0.0,5.0,3.0,77.0,25300000,55.70155115,37.65907011102388,False,False,True,False,False,345072.5967455104,26570589.949404303
299,0.0,20.0,3.0,97.4,32462588,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,42316948.59761702
300,0.0,40.0,2.0,60.0,28900000,55.6986947,37.6397278,False,False,True,False,False,491716.3398642971,29502980.391857825
301,0.0,10.0,3.0,103.66,40541426,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,45641773.8152107
302,0.0,18.0,4.0,100.0,54000000,55.6903857,37.656749,False,False,True,False,False,463411.0511446923,46341105.11446923
303,0.0,20.0,1.0,27.87,16124857,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,12108556.030960845
304,0.0,20.0,2.0,70.0,28400000,55.68980365,37.65583458955335,False,False,True,False,False,463411.0511446923,32438773.58012846
307,0.0,20.0,4.0,80.83,37654574,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,35117853.74892591
308,0.0,19.0,3.0,82.2,40000000,55.717886,37.6603019,False,False,True,False,False,445022.02409252664,36580810.380405694
309,0.0,20.0,4.0,136.47,90203531,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,59291519.25171247
311,0.0,28.0,1.0,24.3,13766241,55.707253,37.643517,False,False,False,False,False,440801.79490739485,10711483.616249695
313,0.0,14.0,1.0,21.5,15495286,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,9983959.722060023
314,0.0,19.0,2.0,75.0,35500000,55.717886,37.6603019,False,False,True,False,False,445022.02409252664,33376651.806939498
316,0.0,18.0,3.0,77.0,38000000,55.717886,37.6603019,False,False,True,False,False,445022.02409252664,34266695.85512455
317,0.0,32.0,1.0,17.2,8802000,55.6946059,37.727363,False,False,False,False,True,345030.2610080552,5934520.489338549
318,0.0,40.0,1.0,44.98,22500000,55.6986947,37.6397278,True,False,False,False,False,491716.3398642971,22117400.96709608
319,0.0,15.0,2.0,62.1,23919757,55.7010917,37.6420665,False,False,False,False,False,472513.804789723,29343107.2774418
320,0.0,8.0,4.0,185.0,70000000,55.7124791,37.6444538,False,False,True,False,False,413360.10108324955,76471618.70040117
321,0.0,16.0,1.0,52.34,21469868,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,23045441.26459703
322,0.0,16.0,1.0,35.2,17900000,55.697185000000005,37.63355765111619,False,False,True,False,False,469297.42037103453,16519269.197060417
323,0.0,15.0,3.0,113.5,58728078,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,52706019.92808431
324,0.0,15.0,2.0,55.0,28500000,55.6872317,37.6532428,False,False,False,True,False,433926.94322747213,23865981.87751097
325,0.0,16.0,1.0,46.12,19218204,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,20306758.71462008
326,0.0,40.0,3.0,86.4,36999000,55.6986947,37.6397278,False,False,False,True,False,491716.3398642971,42484291.76427527
327,0.0,22.0,2.0,59.3,37950043,55.6986947,37.6397278,False,False,False,False,False,491716.3398642971,29158778.953952815
329,0.0,15.0,3.0,106.6,55072544,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,49501865.41263248
330,0.0,8.0,2.0,43.0,23200000,55.70110835,37.661447400774136,False,False,True,False,False,353605.92140703683,15205054.620502584
332,0.0,27.0,2.0,68.77,34856322,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,36202004.88616832
333,0.0,6.0,3.0,69.0,31400000,55.7119271,37.666691,False,False,False,False,False,362698.34627277224,25026185.892821286
335,0.0,16.0,1.0,40.49,18459391,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,17827854.73449625
336,0.0,17.0,2.0,68.0,22900000,55.70429595,37.66665983037717,False,False,True,False,False,335275.74629336636,22798750.74794891
337,0.0,10.0,1.0,52.72,21499216,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,23212756.275688868
338,0.0,29.0,3.0,106.7,84500000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,56169171.46072649
339,0.0,16.0,2.0,61.72,26619836,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,27175480.22260085
340,0.0,35.0,1.0,25.2,13700000,55.6947603,37.6567152,False,False,False,True,False,469708.17227012734,11836645.941207208
341,0.0,16.0,1.0,36.57,15637332,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,16101868.304285696
343,0.0,29.0,2.0,72.0,43000000,55.7178546,37.6530453,False,False,False,True,False,526421.4757331442,37902346.25278638
344,0.0,16.0,2.0,93.28,35922128,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,41071432.19643888
345,0.0,29.0,2.0,71.7,33500000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,37744419.81006644
347,0.0,5.0,2.0,57.0,25000000,55.7150049,37.6604496,False,False,True,False,False,453818.83919009037,25867673.83383515
348,0.0,16.0,2.0,70.28,39500322,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,36996901.31452537
349,0.0,16.0,1.0,37.4,16300000,55.700588,37.6362054,False,False,True,False,False,481673.40514912305,18014585.352577202
350,0.0,16.0,2.0,64.3,29666798,55.697156,37.634997,False,False,False,False,False,486414.65178229014,31276462.109601256
351,0.0,28.0,4.0,96.0,30000000,55.6938917,37.6303564,False,False,False,False,False,459077.41446450975,44071431.788592935
352,0.0,13.0,2.0,50.3,12995517,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,17355022.128705174
354,0.0,20.0,2.0,63.0,37000000,55.6988756,37.63861664273072,False,False,True,False,False,471895.1308754803,29729393.24515526
355,0.0,15.0,1.0,40.1,22181395,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,18621245.807191018
357,0.0,13.0,2.0,36.1,9464079,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,12455592.422390793
358,0.0,29.0,1.0,39.2,20900000,55.7176194,37.6637065,False,False,True,False,False,434888.8933897562,17047644.620878443
359,0.0,23.0,2.0,48.0,11820892,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,16561452.528386649
360,0.0,14.0,3.0,90.9,45500000,55.7178546,37.6530453,False,False,True,False,False,526421.4757331442,47851712.144142814
361,0.0,16.0,2.0,113.05,40426680,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,49776215.799822204
362,0.0,28.0,2.0,74.6,34400000,55.6938917,37.6303564,False,False,True,False,False,459077.41446450975,34247175.119052425
363,0.0,15.0,1.0,48.7,21697690,55.7010917,37.6420665,False,False,False,False,False,472513.804789723,23011422.293259513
364,0.0,9.0,2.0,56.3,15600000,55.6795416,37.6664811,False,False,False,True,False,360196.3428314901,20279054.101412892
365,0.0,40.0,1.0,43.6,24805478,55.6986947,37.6397278,False,False,False,False,False,491716.3398642971,21438832.418083355
366,0.0,19.0,1.0,39.0,15900000,55.706447,37.65209268108206,False,False,False,True,False,434465.5913513041,16944158.06270086
367,0.0,23.0,3.0,56.3,14136013,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,19425203.694753505
368,0.0,9.0,2.0,42.1,15500000,55.70210515,37.675621490097626,False,False,True,False,False,335720.3609187058,14133827.194677515
369,0.0,20.0,3.0,90.8,36116128,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,39449475.69469841
371,0.0,13.0,1.0,28.7,8976090,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,9902368.490931183
372,0.0,9.0,1.0,36.0,14000000,55.7131672,37.66038645816767,False,False,True,False,False,448038.7088080619,16129393.517090227
373,0.0,21.0,2.0,68.44,40102619,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,36028285.79917639
374,0.0,20.0,2.0,39.0,17500000,55.7010137,37.6336442,True,False,False,False,False,497006.9836671103,19383272.363017302
375,0.0,13.0,2.0,67.2,22176000,55.7089518,37.6603544,True,False,False,False,False,418517.4970407157,28124375.801136095
376,0.0,20.0,2.0,73.57,34741961,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,31963633.555715438
377,0.0,12.0,3.0,62.5,21900000,55.70010765,37.68098371815424,False,False,False,True,False,327330.649317163,20458165.582322687
378,0.0,15.0,2.0,60.3,23690959,55.7010917,37.6420665,False,False,False,False,False,472513.804789723,28492582.428820297
379,0.0,16.0,2.0,54.1,25119766,55.697185000000005,37.63355765111619,False,False,False,False,False,469297.42037103453,25388990.44207297
380,0.0,7.0,5.0,98.3,29500000,55.7098599,37.6427218,False,False,True,False,False,464406.66803311167,45651175.46765488
381,0.0,20.0,2.0,61.58,29742277,55.706447,37.65209268108206,False,False,False,False,False,434465.5913513041,26754391.115413304
382,0.0,20.0,2.0,52.8,24999998,55.6895642,37.655023701972894,False,False,True,False,False,462414.3723214374,24415478.858571894
383,0.0,17.0,2.0,92.78,33812974,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,48841384.51852112
384,0.0,16.0,2.0,43.0,21500000,55.7079126,37.6558746,False,False,True,False,False,433582.3827028224,18644042.456221364
385,0.0,21.0,4.0,102.27,54206640,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,53837124.32322866
386,0.0,8.0,2.0,50.0,22500000,55.697185000000005,37.63355765111619,False,False,True,False,False,469297.42037103453,23464871.018551726
387,0.0,13.0,1.0,33.6,9413620,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,11593016.769870654
388,0.0,8.0,1.0,37.0,16200000,55.700588,37.6362054,False,False,True,False,False,481673.40514912305,17821915.990517553
389,0.0,23.0,3.0,47.0,12602893,55.6946059,37.727363,False,False,False,False,False,345030.2610080552,16216422.267378593
390,0.0,16.0,1.0,42.0,17700000,55.7079126,37.6558746,False,False,True,False,False,433582.3827028224,18210460.07351854
391,0.0,16.0,1.0,39.43,16611859,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,17361133.91408217
392,0.0,14.0,3.0,105.0,53000000,55.7000271,37.6370778,False,False,True,False,False,472404.37873365707,49602459.767033994
393,0.0,12.0,2.0,84.51,40178210,55.7178546,37.6530453,False,False,False,False,False,526421.4757331442,44487878.91420802
395,0.0,16.0,2.0,67.93,25820193,55.7048888,37.653208,False,False,False,False,False,440302.66076799826,29909759.745970126
396,0.0,6.0,3.0,70.0,22450000,55.6779605,37.6530754,False,False,False,True,False,296575.4675716707,20760282.73001695
397,0.0,14.0,1.0,42.4,23006706,55.6987759,37.63075230152488,False,False,False,False,False,464370.21963069873,19689297.312341627
399,0.0,22.0,3.0,93.9,50947698,55.6986947,37.6397278,False,False,False,False,False,491716.3398642971,46172164.3132575
400,0.0,17.0,5.0,148.0,100000000,55.69082745,37.65746750653153,False,False,True,False,False,463411.0511446923,68584835.56941445
401,0.0,40.0,2.0,64.5,33290901,55.6986947,37.6397278,False,False,False,False,False,491716.3398642971,31715703.921247162
402,0.0,20.0,2.0,71.0,24990000,55.706447,37.65209268108206,False,False,True,False,False,434465.5913513041,30847056.98594259
403,0.0,16.0,3.0,86.0,47049396,55.700588,37.6362054,False,False,False,False,False,481673.40514912305,41423912.842824586
404,0.0,7.0,3.0,83.2,29000000,55.7170211,37.6645755,False,False,True,False,False,435069.6517894148,36197795.028879315
405,0.0,28.0,1.0,44.1,18870522,55.707253,37.643517,False,False,False,False,False,440801.79490739485,19439359.155416112
